url_goc,ten_mon,gia,anh_mon
https://www.foody.vn/ho-chi-minh/baseme-matcha-tea-quan-5,Matcha latte oat milk,49.000đ,https://down-bs-vn.img.susercontent.com/vn-11134505-820l4-mfax86eu2ihb34
https://www.foody.vn/ho-chi-minh/baseme-matcha-tea-quan-5,Matcha latte Oat milk - Large,68.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-m6ger7h3uyc8bb
https://www.foody.vn/ho-chi-minh/baseme-matcha-tea-quan-5,Matcha latte with salted macchiato,52.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-m6gleiuib1wnb4
https://www.foody.vn/ho-chi-minh/baseme-matcha-tea-quan-5,Matcha latte with strawberry Large,69.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-m6i2rl4pkmlj58
https://www.foody.vn/ho-chi-minh/baseme-matcha-tea-quan-5,Matcha Coldwhisked Fresh Milk,49.000đ,https://down-bs-vn.img.susercontent.com/vn-11134505-820l4-mfaxbo6c7klqc3
https://www.foody.vn/ho-chi-minh/baseme-matcha-tea-quan-5,Matcha latte fresh milk with strawberry,49.000đ,https://down-bs-vn.img.susercontent.com/vn-11134505-820l4-mfax8mqyzxu3bd
https://www.foody.vn/ho-chi-minh/baseme-matcha-tea-quan-5,Houjicha Latte Oat Milk,47.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-m6gnmiunrnso0c
https://www.foody.vn/ho-chi-minh/baseme-matcha-tea-quan-5,Houjicha Latte Fresh Milk,43.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-m6gniwrw4dbb48
https://www.foody.vn/ho-chi-minh/baseme-matcha-tea-quan-5,Arabica Phin Hạnh Nhân,39.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-m6ho1pj6edyw1d
https://www.foody.vn/ho-chi-minh/baseme-matcha-tea-quan-5,Arabica bạc sỉu,29.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-m6hnsbip03086f
https://www.foody.vn/ho-chi-minh/baseme-matcha-tea-quan-5,Arabica latte,32.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-m6hnfqay9lqw9a
https://www.foody.vn/ho-chi-minh/baseme-matcha-tea-quan-5,Taro latte - Khoai môn sữa tươi,42.000đ,https://down-bs-vn.img.susercontent.com/vn-11134505-7ra0g-m9zk8wtfwb2y67
https://www.foody.vn/ho-chi-minh/chan-ga-good-quan-10,"☘️Bếp Không Dùng Chất Bảo Quản, Không Chất Tẩy Trắng, Không Phụ Gia, Không Màu Nhân Tạo.",1đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-ltjsdsef7v9m91
https://www.foody.vn/ho-chi-minh/chan-ga-good-quan-10,⚡️Chân Gà Rút Xương + Tai Heo (Hộp Nhỏ),60.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lr0gjdryvyys0a
https://www.foody.vn/ho-chi-minh/chan-ga-good-quan-10,⚡️Sụn Gà + Tai Heo + Chân Gà Rút Xương (Hộp Nhỏ),70.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-ltjufag4yxhp22
https://www.foody.vn/ho-chi-minh/chan-ga-good-quan-10,⚡️Chân Gà Rút X + Trứng Non + Tai Heo (Hộp Nhỏ),70.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-ltjupey9n3f1b9
https://www.foody.vn/ho-chi-minh/chan-ga-good-quan-10,(F) Chân Gà Rút Xương Sốt Thái (Lớn 650gr) + Trà Vải/ Trà Đào (Khách Chọn♥️),147.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lr4c1uqov2ysb4
https://www.foody.vn/ho-chi-minh/chan-ga-good-quan-10,(B) Chân Gà: Rút Xương Sốt Thái (Lớn 650gr) + Rút Xương Sả Tắc (Lớn 650gr),240.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lr718f0gwb7o52
https://www.foody.vn/ho-chi-minh/chan-ga-good-quan-10,(E) Chân Gà Rút Xương Sả Tắc (Lớn 650gr) + Trà Sữa Goodin/ Hồng Trà Machiato (Khách Chọn♥️),149.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lr4c1tn0h58kad
https://www.foody.vn/ho-chi-minh/chan-ga-good-quan-10,(C) Chân Gà: Rút Xương Sốt Thái (Trung 450gr) + Có Xương Sả Tắc (Trung 500gr),170.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lr0goixrxdaxba
https://www.foody.vn/ho-chi-minh/chan-ga-good-quan-10,(A) Tré Trộn (Phần 2 Người) + Tai Heo Sốt Thái (Trung 300gr)#New,175.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lr0h8gyd735w26
https://www.foody.vn/ho-chi-minh/chan-ga-good-quan-10,(G) Combo Tự Chọn 3 Món - Đặc Biệt⭐️,270.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lr4cr4hhk98kea
https://www.foody.vn/ho-chi-minh/chan-ga-good-quan-10,(D) Chân Gà: Rút Xương Sốt Thái (Lớn 650gr) + Có Xương Sả Tắc (Lớn 700gr),218.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lr4c1sjc37icfa
https://www.foody.vn/ho-chi-minh/chan-ga-good-quan-10,"♦️ Mix 5 Loại (C): Trứng Non, Sụn Gà, Gân Bò, TaiHeo, Chân Gà R.Xương (Hộp Trung 350gr)",95.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-m715gzwx26uw00
https://www.foody.vn/ho-chi-minh/chan-ga-good-quan-10,"♦️Mix 4 Loại (B): Chân Gà R. Xương, Tai Heo, Sụn Gà, Gân Bò (Hộp Trung 300gr)",90.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-m715hi5od3qw08
https://www.foody.vn/ho-chi-minh/chan-ga-good-quan-10,"♦️Mix 4 Loại (A): Trứng Non, Tai Heo, Sụn Gà, Gân Bò (Hộp Trung 300gr)",90.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-m715jwxddyd4e0
https://www.foody.vn/ho-chi-minh/bun-cha-ha-noi-cu-hy-quan-2,Bún Chả Than Hoa,75.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-makwag9irbo7f6
https://www.foody.vn/ho-chi-minh/bun-cha-ha-noi-cu-hy-quan-2,Bún Chả Than Hoa đặc biệt + Nem Rán,95.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-makwuembj4p8de
https://www.foody.vn/ho-chi-minh/bun-cha-ha-noi-cu-hy-quan-2,Bún Chả Than Hoa (Thịt Miếng),75.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-makwiu94tzgh08
https://www.foody.vn/ho-chi-minh/bun-cha-ha-noi-cu-hy-quan-2,Bún Chả Than Hoa (Thịt Viên),75.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-makwtz389add1c
https://www.foody.vn/ho-chi-minh/bun-cha-ha-noi-cu-hy-quan-2,Bún Chả Nem Hải Sản,70.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-makwfeo9znbrf5
https://www.foody.vn/ho-chi-minh/bun-cha-ha-noi-cu-hy-quan-2,Combo Bún Chả Đặc Biệt Nem Rán+ Trà Tắc,110.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ras8-mbo37rszap2q80
https://www.foody.vn/ho-chi-minh/bun-cha-ha-noi-cu-hy-quan-2,Combo Bún Chả Than Hoa + Trà Tắc,90.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ras8-mbo344w8v816cd
https://www.foody.vn/ho-chi-minh/bun-cha-ha-noi-cu-hy-quan-2,Bún Thêm,7.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-makwwp72ov4ce9
https://www.foody.vn/ho-chi-minh/bun-cha-ha-noi-cu-hy-quan-2,Chả Nem Hải Sản,25.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-makwvje3v79o3a
https://www.foody.vn/ho-chi-minh/bun-cha-ha-noi-cu-hy-quan-2,Thịt Viên Thêm,30.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-makwv7pgyqwx82
https://www.foody.vn/ho-chi-minh/bun-cha-ha-noi-cu-hy-quan-2,Thịt Miếng Thêm,30.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-makwuu0yzgld78
https://www.foody.vn/ho-chi-minh/bun-cha-ha-noi-cu-hy-quan-2,Rau Thêm,7.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-makwx5ze4ioce8
https://www.foody.vn/ho-chi-minh/bun-cha-ha-noi-cu-hy-quan-2,Trà Tắc,20.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-makwxho10yptbb
https://www.foody.vn/ho-chi-minh/an-lac-an-chay-quan-5,ĐÓNG GÓP Ý KIẾN,1đ,https://down-bs-vn.img.susercontent.com/vn-11134517-820l4-mhfhaxu6zqq7e1
https://www.foody.vn/ho-chi-minh/an-lac-an-chay-quan-5,Bánh Mì Chả Cá Chay,18.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-luljj0c3j7ki11
https://www.foody.vn/ho-chi-minh/an-lac-an-chay-quan-5,Bánh Mì Nấm (Best Seller),20.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ras8-mca1uuxifq7793
https://www.foody.vn/ho-chi-minh/an-lac-an-chay-quan-5,Bánh Mì Xúc Xích Chay (Best Seller),18.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lr0f4sc6cclg0b
https://www.foody.vn/ho-chi-minh/an-lac-an-chay-quan-5,Mì Trộn,35.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ras8-m2rf1ru69xoa7b
https://www.foody.vn/ho-chi-minh/an-lac-an-chay-quan-5,Bánh Mì Xíu Mại Chay,20.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-m78mhbmkwwk8e4
https://www.foody.vn/ho-chi-minh/an-lac-an-chay-quan-5,Bánh mì trứng chả cá,22.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ras8-m5tsrwfg53944f
https://www.foody.vn/ho-chi-minh/an-lac-an-chay-quan-5,Bánh Mì Nấm Trứng,25.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-820l4-mfklz319ks2104
https://www.foody.vn/ho-chi-minh/an-lac-an-chay-quan-5,Combo Chay No Nê,39.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-ltqttwglwq2y47
https://www.foody.vn/ho-chi-minh/an-lac-an-chay-quan-5,ComBo Chay Tiết Kiệm,35.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ras8-m0i1y22yxbpr65
https://www.foody.vn/ho-chi-minh/an-lac-an-chay-quan-5,Combo Siêu Tiết Kiệm,49.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ras8-m30074zl1z3k43
https://www.foody.vn/ho-chi-minh/an-lac-an-chay-quan-5,Combo Sinh Viên,32.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ras8-m3003k61kf0m90
https://www.foody.vn/ho-chi-minh/an-lac-an-chay-quan-5,Combo Chay Tiện Lợi,33.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-ltqu999gy80ace
https://www.foody.vn/ho-chi-minh/an-lac-an-chay-quan-5,Bánh Mì Thịt Nướng Chay,22.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ras8-mc7aywvv09la40
https://www.foody.vn/ho-chi-minh/an-lac-an-chay-quan-5,Bánh Mì Thập Cẩm,25.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ras8-m0qkwlvzt9cf39
https://www.foody.vn/ho-chi-minh/ocean-coffee-aeon-mall-binh-tan,Soda dâu,33.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lr5o7vxl5km12e
https://www.foody.vn/ho-chi-minh/marukame-udon-tempura,Combo Cơm Gà Chiên Giòn Xốt Teriyaki,135.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-820l4-mfan4t57khe54a
https://www.foody.vn/ho-chi-minh/marukame-udon-tempura,Combo Udon Bò Kake,135.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-820l4-mfaofzifmm1acf
https://www.foody.vn/ho-chi-minh/marukame-udon-tempura,Combo Udon Miso Tantan,135.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-820l4-mfan44lv2knj81
https://www.foody.vn/ho-chi-minh/marukame-udon-tempura,Cơm thịt heo chiên ốp trứng,106.920đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lqxitmy7sd5l30
https://www.foody.vn/ho-chi-minh/marukame-udon-tempura,Cơm cà-ri bò & thịt heo tẩm bột,117.720đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lqyq28jpjtehf1
https://www.foody.vn/ho-chi-minh/marukame-udon-tempura,Cơm Cá Hồi Sốt Teriyaki,171.720đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lqz5hijwlj9g90
https://www.foody.vn/ho-chi-minh/marukame-udon-tempura,Cơm bò sốt yakiniku & kimchi,117.720đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lqxino5u3rno7b
https://www.foody.vn/ho-chi-minh/marukame-udon-tempura,Cơm Cà-ri Bò,96.120đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lqyq4z1peojo26
https://www.foody.vn/ho-chi-minh/marukame-udon-tempura,Udon Gà Teriyaki Sốt Cay,106.920đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lr3p7w4j6nr89a
https://www.foody.vn/ho-chi-minh/marukame-udon-tempura,Udon Gà Teriyaki Sốt Cay (size L),128.520đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-m7t71ynunyir7d
https://www.foody.vn/ho-chi-minh/marukame-udon-tempura,Tempura tôm,31.320đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lqxitoox8lnd0d
https://www.foody.vn/ho-chi-minh/marukame-udon-tempura,Tempura trứng gà lòng đào,19.440đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lqyqbiugcfbta9
https://www.foody.vn/ho-chi-minh/marukame-udon-tempura,Tempura khoai lang,12.960đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lqxzdu3v21spe0
https://www.foody.vn/ho-chi-minh/marukame-udon-tempura,Tempura heo tẩm bột,41.040đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lqzoek9fwdqx9a
https://www.foody.vn/ho-chi-minh/marukame-udon-tempura,Tempura rau củ,19.440đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lqxi7i3zv6ah9b
https://www.foody.vn/ho-chi-minh/tay-bac-quan-tan-binh,Cá Suối Lắc Sả Ớt (Loại Nhỏ),179.000đ,https://down-bs-vn.img.susercontent.com/vn-11134505-7ras8-mcrmshgh2ujmdc
https://www.foody.vn/ho-chi-minh/tay-bac-quan-tan-binh,Gỏi Xoài Cá Suối (Loại Nhỏ),195.000đ,https://down-bs-vn.img.susercontent.com/vn-11134505-7ras8-mcrmt4pl1u7666
https://www.foody.vn/ho-chi-minh/tay-bac-quan-tan-binh,Cá Suối Nướng Mọi (Loại Lớn),245.000đ,https://down-bs-vn.img.susercontent.com/vn-11134505-7ras8-mcrmtpnqcucc9f
https://www.foody.vn/ho-chi-minh/tay-bac-quan-tan-binh,Cá Suối Chiên Giòn (Loại Nhỏ),179.000đ,https://down-bs-vn.img.susercontent.com/vn-11134505-7ras8-mcrmpg92vxwc75
https://www.foody.vn/ho-chi-minh/tay-bac-quan-tan-binh,Cá Suối Nướng Tây Bắc (Loại Lớn),245.000đ,https://down-bs-vn.img.susercontent.com/vn-11134505-7ras8-mcrmucdp3u3mdb
https://www.foody.vn/ho-chi-minh/tay-bac-quan-tan-binh,Heo Tộc Giã Cày,235.000đ,https://down-bs-vn.img.susercontent.com/vn-11134505-7ras8-mcrncbcccrq4d8
https://www.foody.vn/ho-chi-minh/tay-bac-quan-tan-binh,Heo Tộc Kẹp Nách Nướng - Chao Lá Mắc Mật (xiên),209.000đ,https://down-bs-vn.img.susercontent.com/vn-11134505-7ras8-mcrn691psy028c
https://www.foody.vn/ho-chi-minh/tay-bac-quan-tan-binh,Heo Tộc Sốt Mận Tây Bắc,235.000đ,https://down-bs-vn.img.susercontent.com/vn-11134505-7ras8-mcrncw4e2ap921
https://www.foody.vn/ho-chi-minh/tay-bac-quan-tan-binh,Heo Tộc Kẹp Nách Nướng Riềng Mẻ,209.000đ,https://down-bs-vn.img.susercontent.com/vn-11134505-7ras8-mcrn5jg99e0294
https://www.foody.vn/ho-chi-minh/tay-bac-quan-tan-binh,Lẩu Heo Tộc Nấu Khoai Sọ,319.000đ,https://down-bs-vn.img.susercontent.com/vn-11134505-7ras8-mcrna1tlotb0a1
https://www.foody.vn/ho-chi-minh/tay-bac-quan-tan-binh,Heo Tộc Kẹp Nách Xào Lăn,195.000đ,https://down-bs-vn.img.susercontent.com/vn-11134505-7ras8-mcrn1zgekfq41c
https://www.foody.vn/ho-chi-minh/tay-bac-quan-tan-binh,Heo Tộc Kẹp Nách Xào Măng Trúc Cay,225.000đ,https://down-bs-vn.img.susercontent.com/vn-11134505-7ras8-mcrn3qxlobaa46
https://www.foody.vn/ho-chi-minh/tay-bac-quan-tan-binh,Dồi Heo Tộc Chiên,155.000đ,https://down-bs-vn.img.susercontent.com/vn-11134505-7ras8-mcrn6u0p44v05b
https://www.foody.vn/ho-chi-minh/tay-bac-quan-tan-binh,Canh Heo Tộc Nấu Khoai Sọ,125.000đ,https://down-bs-vn.img.susercontent.com/vn-11134505-7ras8-mcrn8bfiy9ng4a
https://www.foody.vn/ho-chi-minh/tay-bac-quan-tan-binh,Lẩu Heo Tộc Nấu Măng,319.000đ,https://down-bs-vn.img.susercontent.com/vn-11134505-7ras8-mcrn9h0q3a9963
https://www.foody.vn/ho-chi-minh/tay-bac-quan-tan-binh,Heo Tộc Kẹp Nách Chao Lá Móc Mật,155.000đ,https://down-bs-vn.img.susercontent.com/vn-11134505-7ras8-mcrnaqaju8bxa4
https://www.foody.vn/ho-chi-minh/tay-bac-quan-tan-binh,Canh Heo Tộc Nấu Măng,125.000đ,https://down-bs-vn.img.susercontent.com/vn-11134505-7ras8-mcrn7mcnnj8i40
https://www.foody.vn/ho-chi-minh/pizza-fast-feel-thu-duc,Pizza Mayonaise Seafood,155.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lqxshuor95tw72
https://www.foody.vn/ho-chi-minh/pizza-fast-feel-thu-duc,Pizza Margherita,95.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ras8-m49vrwdtdntbcb
https://www.foody.vn/ho-chi-minh/pizza-fast-feel-thu-duc,Pizza Seafood,155.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lqx9ssdldndl05
https://www.foody.vn/ho-chi-minh/pizza-fast-feel-thu-duc,Pizza Fast Feel  ( pizza Đặc Biệt),150.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lqxeicdeykzo0e
https://www.foody.vn/ho-chi-minh/pizza-fast-feel-thu-duc,Pizza Canadian,145.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lqx9txxekpll47
https://www.foody.vn/ho-chi-minh/pizza-fast-feel-thu-duc,Pizza Hawaiian,140.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lqx9noy7sw5gb6
https://www.foody.vn/ho-chi-minh/pizza-fast-feel-thu-duc,Pizza Italia,130.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lqx9tykfn0d50a
https://www.foody.vn/ho-chi-minh/pizza-fast-feel-thu-duc,Pizza BBQ Chicken,135.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lqx9txdfdy2sd5
https://www.foody.vn/ho-chi-minh/pizza-fast-feel-thu-duc,Mì Ý Sốt Kem Nấm,60.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ras8-m49vnmwnxmsg76
https://www.foody.vn/ho-chi-minh/pizza-fast-feel-thu-duc,Mì Ý Sốt Bò Bằm,55.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ras8-m49vogqqb8ts4d
https://www.foody.vn/ho-chi-minh/pizza-fast-feel-thu-duc,Mì Udon,30.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lr336p142i84e6
https://www.foody.vn/ho-chi-minh/pizza-fast-feel-thu-duc,Mì Ý,30.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lqx5nkhuh77obf
https://www.foody.vn/ho-chi-minh/pizza-fast-feel-thu-duc,Mì Ramen,30.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lr336olkp8rd30
https://www.foody.vn/ho-chi-minh/pizza-fast-feel-thu-duc,Mì Rau Củ,45.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lqynov553tfo7e
https://www.foody.vn/ho-chi-minh/pizza-fast-feel-thu-duc,Pad Thái,60.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ras8-m49vl8yxoxxr9c
https://www.foody.vn/ho-chi-minh/angel-coffe-quan-3-nguyen-thuong-hien,COmno hoa và nước cam,135.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-m7l0ygmxkn1ta8
https://www.foody.vn/ho-chi-minh/angel-coffe-quan-3-nguyen-thuong-hien,Combo hoa và bánh kem,650.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-m7lpo9bfmf2eb0
https://www.foody.vn/ho-chi-minh/angel-coffe-quan-3-nguyen-thuong-hien,Combo hoa và trà sữa,175.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-m7hvd0wvt62kac
https://www.foody.vn/ho-chi-minh/angel-coffe-quan-3-nguyen-thuong-hien,Combo hoa và cà phê sữa,130.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-m7jpp16jnqyb22
https://www.foody.vn/ho-chi-minh/angel-coffe-quan-3-nguyen-thuong-hien,Combo hoa và cà phê muối,135.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-m7jpp0xy0d4m25
https://www.foody.vn/ho-chi-minh/mi-tron-top-mo-sa-te-tom-hong-kong-lai-gia-quan-8,HÒA VỊ 6,82.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ras8-m4amwolit4s046
https://www.foody.vn/ho-chi-minh/mi-tron-top-mo-sa-te-tom-hong-kong-lai-gia-quan-8,HÒA VỊ 7,85.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-820l4-mhta71gejw8x83
https://www.foody.vn/ho-chi-minh/mi-tron-top-mo-sa-te-tom-hong-kong-lai-gia-quan-8,HÒA VỊ 3,75.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ras8-m4amvc8pj6kn97
https://www.foody.vn/ho-chi-minh/mi-tron-top-mo-sa-te-tom-hong-kong-lai-gia-quan-8,HÒA VỊ 1,72.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ras8-m4amtxb829l348
https://www.foody.vn/ho-chi-minh/mi-tron-top-mo-sa-te-tom-hong-kong-lai-gia-quan-8,HÒA VỊ 5,82.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-820l4-mhta71gelatd00
https://www.foody.vn/ho-chi-minh/mi-tron-top-mo-sa-te-tom-hong-kong-lai-gia-quan-8,HÒA VỊ 2,74.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ras8-m4amut41iyo739
https://www.foody.vn/ho-chi-minh/mi-tron-top-mo-sa-te-tom-hong-kong-lai-gia-quan-8,HÒA VỊ 4,75.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ras8-m4amvueoy5mv8d
https://www.foody.vn/ho-chi-minh/mi-tron-top-mo-sa-te-tom-hong-kong-lai-gia-quan-8,SONG HÀNH 7,135.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ras8-m4amxzky0j8w81
https://www.foody.vn/ho-chi-minh/mi-tron-top-mo-sa-te-tom-hong-kong-lai-gia-quan-8,SONG HÀNH 6,129.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ras8-m4amypptro1c6b
https://www.foody.vn/ho-chi-minh/mi-tron-top-mo-sa-te-tom-hong-kong-lai-gia-quan-8,SONG HÀNH 2,117.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ras8-m4an0c14fl6v92
https://www.foody.vn/ho-chi-minh/mi-tron-top-mo-sa-te-tom-hong-kong-lai-gia-quan-8,SONG HÀNH 5,129.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ras8-m4amz8h6bdkgee
https://www.foody.vn/ho-chi-minh/mi-tron-top-mo-sa-te-tom-hong-kong-lai-gia-quan-8,SONG HÀNH 3,119.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ras8-m4amzypxwtps83
https://www.foody.vn/ho-chi-minh/mi-tron-top-mo-sa-te-tom-hong-kong-lai-gia-quan-8,SONG HÀNH 4,117.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ras8-m4amzmnzjv5cf1
https://www.foody.vn/ho-chi-minh/mi-tron-top-mo-sa-te-tom-hong-kong-lai-gia-quan-8,SONG HÀNH 1,107.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ras8-m4an0nqvaex33b
https://www.foody.vn/ho-chi-minh/mi-tron-top-mo-sa-te-tom-hong-kong-lai-gia-quan-8,SONG HÀNH NGỌT VỊ 7,53.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lqzw39f6y56scd
https://www.foody.vn/ho-chi-minh/mi-tron-top-mo-sa-te-tom-hong-kong-lai-gia-quan-8,0902891408,1đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7ra0g-m7qfebub3rqr2c
https://www.foody.vn/ho-chi-minh/highlands-coffee-tra-ca-phe-banh-803-hoang-sa-d3-ho-chi-minh,Trà Sữa Trà Xanh,65.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-820l4-meyivb51uivbc9
https://www.foody.vn/ho-chi-minh/highlands-coffee-tra-ca-phe-banh-803-hoang-sa-d3-ho-chi-minh,Trà Sữa Đài Loan,65.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-820l4-meyisa8qusxy3c
https://www.foody.vn/ho-chi-minh/highlands-coffee-tra-ca-phe-banh-803-hoang-sa-d3-ho-chi-minh,Trà Sữa Hojicha,65.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-820l4-meyiwfxa6juuda
https://www.foody.vn/ho-chi-minh/highlands-coffee-tra-ca-phe-banh-803-hoang-sa-d3-ho-chi-minh,Trà Sữa Hồng Kông,65.000đ,https://down-bs-vn.img.susercontent.com/vn-11134517-820l4-meyiqfuas64h87
https://www.foody.vn/ho-chi-minh/highlands-coffee-tra-ca-phe-banh-803-hoang-sa-d3-ho-chi-minh,Trà Sen Vàng (Củ Năng),1đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lz4mx4kgylr555
https://www.foody.vn/ho-chi-minh/highlands-coffee-tra-ca-phe-banh-803-hoang-sa-d3-ho-chi-minh,Trà Thanh Đào,1đ,https://down-bs-vn.img.susercontent.com/vn-11134517-7r98o-lz4orcunw2190a
